name,tag,address,tel,url
夛な加  匠心庵,飲食店,〒605-0073 京都府京都市東山区祇園町北側286,075-525-3152,http://www.syo-shin-an.com
京ばあむ祇園北店,その他小売業,〒605-0073 京都府京都市東山区祇園町北側248,075-561-2060,
ファミリーマート京都祇園店,コンビニ,〒605-0073 京都府京都市東山区祇園町北側３００番地,075-533-9112,
レンタル着物岡本  八坂神社店,その他サービス業,〒605-0073 京都府京都市東山区祇園町301-1,075-532-0510,http://www.okamoto-kimono.com/
株式会社  アヤハディオ  ディオハウス西ノ京,その他小売業,〒604-8425 京都府京都市中京区西ノ京銅駝調49,075-821-2101,https://www.ayahadio.com
花登,飲食店,〒604-8426 京都府京都市中京区西ノ京船塚町18,075-821-1075,http://wwｗ6.plala.or.jp/hanato/
ダックス 京都西ノ京店,ドラッグストア・調剤薬局,〒604-8432 京都府京都市中京区西ノ京南原町1番地,075-813-5255,http://www.dacs-shimizu.jp/
ウサギノネドコ京都店  ミセ,雑貨店,〒604-8432 京都府京都市中京区西ノ京南原町37,075-366-8933,https://usaginonedoko.net/
フレスコ西大路店,スーパー,〒604-8436 京都府京都市中京区西ノ京下合町２７,075-468-9171,https://www.super-fresco.co.jp/
マツモト  西小路御池店,スーパー,〒604-8442 京都府京都市中京区西ノ京桑原町3番-1,075-811-3458,
和食ＮＯＷジョイ  西大路三条店,飲食店,〒604-8443 京都府京都市中京区西ノ京島ノ内町１９－１,075-801-7774,http://washoku-joy.com/index.html
ファミリーマート西小路天神川,コンビニ,〒604-8454 京都府京都市中京区西ノ京小堀池町19-5,075-813-5078,
セブンイレブン西小路丸太町店,コンビニ,〒604-8457 京都府京都市中京区西ノ京馬代町１９,075-463-2171,
生鮮館なかむら  円町店,スーパー,〒604-8457 京都府京都市中京区西ノ京馬代町18番地1,075-463-6541,http://seisenkan-nakamura.co.jp/shop/enmachi/
プロシード,理容・美容店,〒604-8457 京都府京都市中京区西ノ京馬代町  20-7,075-464-0777,
はなの湯,その他サービス業,〒604-8823 京都府京都市中京区壬生松原町15-3,075-813-2611,
ドラッグコスモス壬生松原店,ドラッグストア・調剤薬局,〒604-8823 京都府京都市中京区壬生松原町62-4,075-325-4150,
相撲茶屋いころ,飲食店,〒605-0073 京都府京都市東山区祇園町北側市有地番地相撲茶屋いころ,075-551-0156,http://www.ikoro.jp
ぽっちり  祇園本店,雑貨店,〒605-0073 京都府京都市東山区祇園町北側254-1,075-531-7778,
らぁ〜めん京  祇園本店,飲食店,〒605-0073 京都府京都市東山区祇園町北側303,075-541-1385,
ちりめん山椒京都佃煮舗やよい,その他小売業,〒605-0821 京都府京都市東山区祇園下河原清井町481,075-561-8413,
La Bombance祇園,飲食店,〒605-0821 京都府京都市東山区清井町480La Bombance祇園,075-541-5324,https://sowaka.com/restaurant/
京都勝牛    祇園八坂店,飲食店,〒605-0821 京都府京都市東山区八坂鳥居前南入清井町492-19,075-525-4030,https://gyukatsu-kyotokatsugyu.com/
炭焼鰻 土井活鰻 祇園八坂店,飲食店,〒605-0821 京都府京都市東山区清井町４９２−３,075-746-6689,https://doikatsuman.net/
祇園  華舞,飲食店,〒605-0821 京都府京都市東山区清井町494-2,075-541-1820,http://gion-hanamai.jp/
直心房  さいき,飲食店,〒605-0822 京都府京都市東山区上弁天町443－1,075-541-8630,http://kyoto-saiki.com
京あるき京都祇園店,その他サービス業,〒605-0823 京都府京都市東山区下弁天町49,075-541-7761,https://kyoaruki.saganokan.com/shop/
COHAKU KAIRASHI,衣料・身の回り品取扱店,〒605-0823 京都府京都市東山区下弁天町58-3,075-541-5405,https://www.cohakukairashi.com/
ファミリーマート東郷東山安井店,コンビニ,〒605-0823 京都府京都市東山区下東大路松原上る３丁目下弁天町５２番地,075-551-3786,
前田珈琲  高台寺店,飲食店,〒605-0824 京都府京都市東山区南町415,075-561-1502,
京小宿  八坂  ゆとね  木草弥,飲食店,〒605-0824 京都府京都市東山区下河原通高台寺下る南町413番地,075-533-6226,
やげんぼり花見小路店,飲食店,〒605-0074 京都府京都市東山区祇園町南側570-122,075-525-3332,https://www.yagenbori.co.jp/tenpo/hanami/
祇園  蕪屋,飲食店,〒605-0074 京都府京都市東山区祇園町南側570-123,075-551-0900,
加加阿365  祇園店,飲食料品店,〒605-0074 京都府京都市東山区祇園町南側５７０−１５０,075-551-6060,http://www.malebranche.co.jp/
侘家古暦堂 祇園花見小路本店,飲食店,〒605-0074 京都府京都市東山区祇園町南側歌舞練場北側,075-532-3355,https://www.wabiya.com/gion/
侘家古暦堂 うま味さん,飲食店,〒605-0074 京都府京都市東山区祇園町南側570番地123 ,075-533-8670,https://umamisan-shop.com/
ぎおん  徳屋,飲食店,〒605-0074 京都府京都市東山区祇園町南側570-127,075-561-5550,http://www.gion-tokuya.jp
ステーキ  なか彦,飲食店,〒605-0074 京都府京都市東山区祇園町南側570-1ステーキなか彦,075-551-5529,http://nakahiko.com
ベアハグアパホテル京都祇園店,その他サービス業,〒605-0074 京都府京都市東山区祇園町南側アパホテル,075-541-2673,
白,飲食料品店,〒605-0074 京都府京都市東山区祇園町南側570-210,075-532-0910,https://haku.kyoto.jp/
THE SODOH HIGASHIYAMA KYOTO,飲食店,〒605-0824 京都府京都市東山区南町409,075-533-7123,
Kimono Agaru Kyoto,その他サービス業,〒605-0825 京都府京都市東山区下河原町下河原町530京・洛市「ねね」2F,075-561-7001,https://kyoto-agaru.jp
株式会社オリジナルボックスかもがわ,その他小売業,〒605-0825 京都府京都市東山区下河原町530京•洛市ねね１F,075-532-3777,http://web.kamogawa.ne.jp/~o-box/
菊乃井本店,飲食店,〒605-0825 京都府京都市東山区下河原町459,075-561-0015,
MACHICA.高台寺店,衣料・身の回り品取扱店,〒605-0825 京都府京都市東山区下河原町京・洛市ねね1階,075-551-1230,https://instagram.com/machica.wedding
高台寺羽柴,飲食店,〒605-0825 京都府京都市東山区下河原町530洛市「ねね」2階,075-531-0666,https://www.kodaiji-hashiba.co.jp/
しぇりークラブ京都 石塀小路,飲食店,〒605-0825 京都府京都市東山区下河原町489-2,075-525-2201,
てんてんてん  高台寺店,雑貨店,〒605-0825 京都府京都市東山区下河原町463-24,075-744-0214,
茶寮和香菜,飲食店,〒605-0825 京都府京都市東山区下河原町476-2476-2,075-551-0064,https://www.instagram.com/wakanna.dango
波ぎ茶寮,飲食店,〒605-0825 京都府京都市東山区下河原町463-24,075-531-4551,http://www.eonet.ne.jp/~kyoto-hagi/index.html
SOUVENIR  KYOTO,雑貨店,〒605-0074 京都府京都市東山区祇園町南側577-1,075-551-5355,
東山ゆう豆,飲食店,〒605-0074 京都府京都市東山区祇園町南側570-218,075-532-1019,http://higashiyamayuuzu.main.jp
しゃぶ禅京都祇園店,飲食店,〒605-0074 京都府京都市東山区祇園町南側574藤ビルB1,075-541-5421,https://www.shabuzen.jp/kyoto/
燕来房,飲食店,〒605-0074 京都府京都市東山区祇園町南側572-8,075-741-8338,
津田楼,飲食店,〒605-0074 京都府京都市東山区祇園町南側570-121,075-708-2518,https://tsudaro.com/
志満もと,その他小売業,〒605-0074 京都府京都市東山区祇園町南側566,075-561-2550,
伊藤久右衛門  祇園四条店・茶房,飲食店,〒605-0074 京都府京都市東山区祇園町南側586,075-741-8096,https://www.itohkyuemon.co.jp/corporate/shop/gion/
祇園焼肉石屋,飲食店,〒605-0074 京都府京都市東山区祇園町南側539,075-531-0290,http://www.regee.com
真ん中つるる,飲食店,〒605-0074 京都府京都市東山区祇園町南側570−50JOYGION 1階,075-746-4424,
ぎをんまんざら,飲食店,〒605-0074 京都府京都市東山区祇園町南側570-128,075-532-3619,
月ヶ瀬  祇園いちむら,飲食店,〒605-0074 京都府京都市東山区祇園町南側５８４,075-525-2131,https://tsukigase.jp
祇園丸山,飲食店,〒605-0074 京都府京都市東山区祇園町南側570-171,075-525-0009,
ぎおん石  祇園店,その他小売業,〒605-0074 京都府京都市東山区祇園町南側555阪下ビル1階,075-561-2458,https://www.gionishi.com
ぎおん石  喫茶,飲食店,〒605-0074 京都府京都市東山区祇園町南側555阪下ビル2階,075-561-2458,https://www.gionishi.com
ぎおん石  そば処,飲食店,〒605-0074 京都府京都市東山区祇園町南側555阪下ビル3階,075-561-2458,https://www.gionishi.com
祇園岩元,飲食店,〒605-0074 京都府東山区祇園町南側祇園町南側570-127,075-541-1188,https:// gion-iwamoto 
着物レンタル 京なでしこ,その他サービス業,〒605-0075 京都府京都市東山区中之町200鴨川ビル4F,075-585-5075,http://kyo-nadeshiko.com
祇をん松乃  本店,飲食店,〒605-0075 京都府京都市東山区中之町213,075-561-2786,http://www.unagi-matsuno.com
井筒八ッ橋本舗南座売店,飲食料品店,〒605-0075 京都府京都市東山区四条大橋東詰,075-561-1155,
京都祇園北斎グラフィック,雑貨店,〒605-0075 京都府京都市東山区四条通大和大路西入中之町216  祇園OKIビル１階,075-754-8222,
咲く都  祇園店,その他サービス業,〒605-0078 京都府京都市東山区富永町147祇園タマビル２F～４F,075-741-6863,
spice32 祇園店,飲食店,〒605-0078 京都府京都市東山区富永町132祇園おかるビルB1F,075-541-0623,https://g.page/r/CZj7eUiYWhkFEBA
井筒八ッ橋本舗祇園本店,飲食料品店,〒605-0079 京都府京都市東山区川端通四条上る常盤町178番地,075-531-2121,
京料理  井筒,飲食店,〒605-0079 京都府京都市東山区常盤町178井筒北座ビル4階,075-541-2121,
SUSHI  BAR  SOBA  北座,飲食店,〒605-0079 京都府京都市東山区常盤町178井筒北座ビル1階,075-531-2121,
カカオマーケット京都店,飲食店,〒605-0079 京都府京都市東山区常盤町165-2,075-533-7311,
祇園土井,飲食店,〒605-0082 京都府京都市東山区中之町242番地,075-561-0309,https://www.doy.co.jp
や台ずし祇園花見小路町,飲食店,〒605-0082 京都府京都市東山区中之町244-2サクラビル1F,075-525-2089,
ステーキ花郷  祇園店,飲食店,〒605-0083 京都府京都市東山区橋本町404,075-532-0380,
祇園新橋サンキンガレージ,その他サービス業,〒605-0083 京都府京都市東山区橋本町405,075-551-4191,http://kyotosankin.web.fc2.com/
PASS THE BATON KYOTO GION,その他小売業,〒605-0085 京都府京都市東山区末吉町77-6,075-708-3668,
祇園白川なみ里,飲食店,〒605-0085 京都府京都市東山区祇園末吉町78-3,075-525-8187,https://gion-namisato.jp
焼肉牛匠新,飲食店,〒605-0085 京都府京都市東山区末吉町95-5,075-533-1729,
GionーS,飲食店,〒605-0086 京都府京都市東山区弁財天町ルイ一世ビル１F,075-525-0585,https://www.gion-s.jp
dedegumo 祇園店,その他小売業,〒605-0087 京都府京都市東山区元吉町 65,075-561-3333,
富久,飲食店,〒605-0087 京都府京都市東山区元吉町73,075-561-0984,https://tomikyu.net
セブンイレブン京都祇園北店,コンビニ,〒605-0087 京都府京都市東山区大和大路通新橋上る元吉町71-2セブンイレブン京都祇園北店,075-541-5711,
白碗竹快楼  祗園,飲食店,〒605-0087 京都府京都市東山区元吉町４９,075-525-0054,https://kiwa-group.co.jp/baiwan_gion/
時菜  今日萬  祇園,飲食店,〒605-0087 京都府京都市東山区元吉町５１－２,075-551-7337,https://kiwa-group.co.jp/kyouman_gion/
祇をん  段ばた,飲食店,〒605-0074 京都府京都市東山区祇園町南側５７０－１２８,075-585-5747,https://www.danbata.com/
串揚げ  みしの,飲食店,〒605-0802 京都府京都市東山区大和町１洛悠M1ビル 2F,075-746-4694,http://www.kushiage-mishino.com
祇園ゆるぎ,その他小売業,〒605-0802 京都府京都市東山区大和町1番地洛悠M1ビル1階,075-541-7738,
Italianbar datten,飲食店,〒605-0802 京都府京都市東山区大和町21番地2,075-525-0255,
モーリヤ祇園,飲食店,〒605-0802 京都府京都市東山区大和町7-1祇園モーリヤビル,075-532-4129,https://www.mouriya.co.jp/
釣狐  祇園本店,その他小売業,〒605-0802 京都府京都市東山区大和町19-1,075-746-6171,
京都吉兆  HANA吉兆,飲食店,〒605-0802 京都府京都市東山区大和町3番地2,075-531-1500,
虎屋  京都四條南座店,飲食店,〒605-0802 京都府京都市東山区大和大路四条下る大和町,075-561-5878,
